130;218;222;148;land;false;plains;1
131;227;95;251;land;false;plains;1
132;252;56;207;land;false;plains;1
133;236;205;239;land;true;plains;1
134;110;235;179;land;false;plains;1
135;123;247;149;land;false;plains;1
136;217;227;245;land;false;plains;1
137;199;153;222;land;false;plains;1
138;193;178;163;land;false;plains;1
139;164;206;237;land;false;plains;1
140;248;229;197;land;false;plains;1
141;202;216;114;land;true;plains;1
142;206;244;107;land;false;plains;1
143;246;167;244;land;false;plains;1
144;235;184;167;land;false;plains;1
145;181;242;197;land;false;plains;1
146;159;228;151;land;false;plains;1
147;219;213;161;land;false;plains;1
148;240;148;233;land;false;plains;1
149;242;238;25;land;false;plains;1
150;231;178;183;land;false;plains;1
151;239;230;176;land;false;plains;1
152;209;224;194;land;false;plains;1
153;103;238;179;land;false;plains;1
154;204;203;179;land;false;plains;1
155;63;205;246;land;false;plains;1
156;130;158;223;land;false;plains;1
157;70;229;236;land;false;plains;1
158;121;252;175;land;false;plains;1
159;252;87;188;land;false;plains;1
160;212;220;125;land;false;plains;1
161;214;244;234;land;false;plains;1
162;109;202;198;land;true;plains;1
163;187;116;242;land;false;plains;1
164;201;141;178;land;false;plains;1
165;203;225;201;land;false;plains;1
166;66;241;214;land;false;plains;1
167;206;211;85;land;false;plains;1
168;149;168;211;land;true;plains;1
169;233;248;126;land;false;plains;1
170;200;220;144;land;false;plains;1
171;158;221;213;land;false;plains;1
172;180;187;225;land;false;plains;1
173;63;222;226;land;false;plains;1
174;244;176;146;land;false;plains;1
175;209;213;179;land;true;plains;1
176;176;206;203;land;false;plains;1
177;190;140;246;land;false;plains;1
178;187;252;194;land;false;plains;1
179;227;240;218;land;false;plains;1
180;253;133;120;land;false;plains;1
181;240;121;254;land;false;plains;1
182;242;95;196;land;false;plains;1
183;245;168;225;land;false;plains;1
184;157;183;171;land;false;plains;1
185;173;191;221;land;false;plains;1
186;205;194;214;land;false;plains;1
187;144;222;250;land;false;plains;1
188;247;203;195;land;false;plains;1
189;129;177;196;land;false;plains;1
190;198;124;246;land;false;plains;1
191;230;160;127;land;false;plains;1
192;236;190;253;land;false;plains;1
193;93;231;192;land;false;plains;1
194;229;249;180;land;false;plains;1
195;232;216;240;land;false;plains;1
196;198;168;235;land;true;plains;1
197;218;198;184;land;false;plains;1
198;194;131;211;land;false;plains;1
199;253;249;67;land;false;plains;1
200;125;254;172;land;false;plains;1
201;235;39;253;land;false;plains;1
202;239;70;214;land;false;plains;1
203;157;182;234;land;false;plains;1
204;175;184;233;land;true;plains;1
205;83;220;215;land;false;plains;1
206;241;253;49;land;false;plains;1
207;150;208;243;land;false;plains;1
208;69;244;194;land;true;plains;1
209;210;138;226;land;true;plains;1
210;187;113;239;land;false;plains;1
211;188;201;169;land;false;plains;1
212;210;198;123;land;false;mountain;1
213;146;181;218;land;false;plains;1
214;240;217;133;land;false;plains;1
215;93;247;199;land;false;plains;1
216;253;231;209;land;true;plains;1
217;239;238;136;land;false;plains;1
218;196;204;135;land;false;plains;1
219;226;120;173;land;false;plains;1
220;162;165;244;land;false;plains;1
221;105;241;165;land;false;plains;1
222;211;189;148;land;false;plains;1
223;245;229;104;land;false;plains;1
224;170;219;247;land;false;plains;1
225;207;168;213;land;false;plains;1
226;232;202;232;land;false;plains;1
227;198;211;173;land;false;plains;1
228;210;115;208;land;false;plains;1
229;174;239;178;land;false;plains;1
230;213;82;219;land;false;plains;1
231;222;182;144;land;false;plains;1
232;197;212;182;land;false;plains;1
233;143;249;117;land;false;plains;1
234;223;233;220;land;false;plains;1
235;241;204;252;land;false;plains;1
236;181;167;161;land;false;plains;1
237;233;253;157;land;false;plains;1
238;137;155;215;land;false;plains;1
239;77;241;200;land;false;plains;1
240;214;149;210;land;false;plains;1
241;86;239;254;land;false;plains;1
242;217;165;126;land;false;plains;1
243;253;120;136;land;false;urban;1
244;201;180;181;land;false;plains;1
245;206;249;201;land;false;plains;1
246;181;254;148;land;false;plains;1
247;58;250;205;land;false;plains;1
248;234;210;64;land;false;plains;1
249;185;237;235;land;false;plains;1
250;251;238;142;land;false;plains;1
251;81;238;254;land;false;plains;1
252;161;242;153;land;false;plains;1
253;180;236;127;land;false;plains;1
254;250;193;64;land;true;plains;1
255;200;147;210;land;true;plains;1
256;190;180;218;land;false;plains;1
257;250;60;245;land;false;plains;1
258;173;175;187;land;false;plains;1
259;209;92;209;land;false;plains;1
260;253;166;202;land;false;plains;1
261;182;117;253;land;false;plains;1
262;252;220;143;land;false;plains;1
263;234;237;151;land;false;plains;1
264;123;191;227;land;true;plains;1
265;249;79;195;land;false;plains;1
266;50;249;232;land;false;plains;1
267;154;134;246;land;false;plains;1
268;249;169;236;land;false;plains;1
269;34;235;246;land;false;plains;1
270;185;235;154;land;false;plains;1
271;83;209;240;land;false;plains;1
272;179;248;88;land;false;plains;1
273;217;56;253;land;true;plains;1
274;207;222;109;land;false;plains;1
275;225;56;245;land;false;plains;1
276;134;239;229;land;false;plains;1
277;154;180;201;land;false;plains;1
278;38;224;244;land;false;plains;1
279;179;193;225;land;false;plains;1
280;147;184;201;land;false;plains;1
281;226;241;133;land;false;plains;1
282;189;160;172;land;false;plains;1
283;222;170;170;land;false;plains;1
284;76;226;247;land;false;plains;1
285;206;178;235;land;false;plains;1
286;199;157;151;land;false;plains;1
287;18;246;247;land;false;plains;1
288;116;246;164;land;false;plains;1
289;131;207;206;land;false;plains;1
290;142;198;177;land;false;plains;1
291;252;104;200;land;true;plains;1
292;197;186;128;land;false;mountain;1
293;187;140;236;land;false;plains;1
294;227;178;225;land;true;plains;1
295;214;240;108;land;false;plains;1
296;189;253;90;land;false;plains;1
297;114;251;169;land;false;plains;1
298;136;205;207;land;false;plains;1
299;173;241;119;land;false;plains;1
300;127;204;216;land;false;plains;1
301;99;229;193;land;true;plains;1
302;235;77;199;land;false;plains;1
303;124;231;191;land;true;plains;1
304;123;204;219;land;false;plains;1
305;230;179;112;land;false;plains;1
306;239;152;127;land;false;plains;1
307;223;153;173;land;false;plains;1
308;151;156;238;land;false;plains;1
309;221;135;184;land;false;plains;1
310;201;95;233;land;false;plains;1
311;242;109;247;land;false;plains;1
312;243;109;176;land;true;plains;1
313;198;61;243;land;false;plains;1
314;193;208;179;land;false;plains;1
315;191;227;145;land;true;plains;1
316;254;36;217;land;false;plains;1
317;145;142;247;land;false;plains;1
318;253;240;86;land;false;plains;1
319;196;236;111;land;false;plains;1
320;185;207;214;land;false;plains;1
321;202;151;211;land;true;plains;1
322;248;217;72;land;false;plains;1
323;147;184;246;land;false;plains;1
324;253;200;140;land;false;plains;1
325;224;71;228;land;false;plains;1
326;224;76;212;land;false;plains;1
327;122;224;161;land;false;plains;1
328;243;222;141;land;false;plains;1
329;224;107;189;land;false;plains;1
330;178;235;107;land;false;plains;1
331;191;240;219;land;false;plains;1
332;207;190;118;land;false;plains;1
333;163;201;164;land;false;plains;1
334;83;230;239;land;false;plains;1
335;238;236;120;land;false;plains;1
336;229;92;216;land;false;plains;1
337;126;218;222;land;false;plains;1
338;201;178;169;land;false;plains;1
339;236;224;102;land;true;plains;1
340;202;212;133;land;true;plains;1
341;145;225;184;land;false;plains;1
342;163;190;243;land;false;plains;1
343;56;205;252;land;false;plains;1
344;163;205;232;land;false;plains;1
345;237;250;46;land;false;plains;1
346;253;194;184;land;false;plains;1
347;219;58;245;land;false;plains;1
348;210;246;155;land;false;plains;1
349;131;197;177;land;false;plains;1
350;142;184;180;land;false;plains;1
351;169;195;203;land;false;plains;1
352;176;230;109;land;false;plains;1
353;209;179;163;land;false;plains;1
354;180;161;177;land;false;plains;1
355;175;215;180;land;false;plains;1
356;105;252;156;land;false;plains;1
357;211;243;57;land;false;plains;1
358;153;211;145;land;false;plains;1
359;254;58;234;land;false;plains;1
360;183;93;252;land;false;plains;1
361;63;222;220;land;false;plains;1
362;246;85;187;land;false;plains;1
363;228;125;200;land;false;plains;1
364;223;226;185;land;false;plains;1
365;194;175;136;land;false;plains;1
366;143;196;183;land;false;plains;1
367;240;244;246;land;false;plains;1
368;200;192;141;land;false;plains;1
369;254;245;214;land;false;plains;1
370;219;185;158;land;false;plains;1
371;193;241;91;land;false;plains;1
372;169;151;194;land;false;plains;1
373;157;240;153;land;false;plains;1
374;67;253;241;land;false;plains;1
375;201;188;233;land;false;plains;1
376;246;197;200;land;false;plains;1
377;185;248;138;land;true;plains;1
378;128;205;213;land;false;plains;1
379;50;243;223;land;false;plains;1
380;222;243;43;land;false;plains;1
381;108;231;238;land;false;plains;1
382;154;244;138;land;false;plains;1
383;214;112;251;land;false;plains;1
384;146;148;216;land;false;plains;1
385;120;196;229;land;false;plains;1
386;175;198;138;land;false;plains;1
387;238;245;51;land;false;plains;1
388;235;129;179;land;false;plains;1
389;81;224;253;land;false;plains;1
390;251;197;200;land;true;plains;1
391;230;218;231;land;true;plains;1
392;220;95;188;land;false;plains;1
393;187;205;173;land;false;plains;1
394;104;223;206;land;false;plains;1
395;251;253;238;land;false;plains;1
396;242;40;231;land;false;plains;1
397;167;247;203;land;true;plains;1
398;235;246;21;land;false;plains;1
399;207;126;181;land;true;plains;1
400;161;239;117;land;false;plains;1
401;68;215;241;land;false;plains;1
402;239;174;138;land;false;plains;1
403;179;205;133;land;false;plains;1
404;204;250;155;land;true;plains;1
405;214;139;254;land;false;plains;1
406;227;207;114;land;false;plains;1
407;220;174;166;land;false;plains;1
408;244;83;210;land;false;plains;1
409;206;236;65;land;false;plains;1
410;223;222;225;land;true;plains;1
411;164;112;253;land;false;plains;1
412;214;110;195;land;false;plains;1
413;237;135;220;land;false;plains;1
414;244;190;194;land;false;plains;1
415;252;227;141;land;false;plains;1
416;150;229;220;land;false;plains;1
417;158;222;130;land;false;plains;1
418;241;116;243;land;false;plains;1
419;244;222;97;land;false;plains;1
420;224;161;218;land;false;plains;1
421;252;77;216;land;false;hills;1
422;182;235;165;land;false;plains;1
423;186;233;253;land;false;plains;1
424;77;254;243;land;false;plains;1
425;252;178;99;land;false;plains;1
426;230;138;248;land;false;plains;1
427;138;212;157;land;false;plains;1
428;120;222;212;land;false;plains;1
429;172;187;252;land;false;plains;1
430;200;185;204;land;false;plains;1
431;183;180;249;land;false;plains;1
432;209;92;231;land;false;plains;1
433;211;118;186;land;true;plains;1
434;226;155;161;land;false;plains;1
435;138;188;197;land;false;plains;1
436;234;222;89;land;false;plains;1
437;177;211;231;land;true;plains;1
438;203;89;234;land;false;plains;1
439;176;211;191;land;false;plains;1
440;160;220;252;land;false;plains;1
441;158;226;131;land;true;plains;1
442;207;202;216;land;false;plains;1
443;214;108;207;land;false;plains;1
444;155;143;254;land;false;plains;1
445;231;242;211;land;false;plains;1
446;246;155;228;land;false;plains;1
447;197;182;236;land;false;plains;1
448;189;97;233;land;true;plains;1
449;253;129;230;land;false;plains;1
450;222;181;151;land;true;plains;1
451;234;216;225;land;false;plains;1
452;190;150;202;land;false;plains;1
453;110;204;250;land;false;plains;1
454;211;221;148;land;false;plains;1
455;241;118;251;land;false;plains;1
456;247;232;84;land;false;plains;1
457;253;210;107;land;false;plains;1
458;201;149;249;land;false;plains;1
459;68;220;236;land;false;plains;1
460;129;188;228;land;false;plains;1
461;201;216;212;land;false;plains;1
462;198;232;198;land;true;plains;1
463;239;217;182;land;false;plains;1
464;227;25;249;land;false;plains;1
465;224;183;219;land;true;plains;1
466;69;249;242;land;false;plains;1
467;126;233;158;land;false;plains;1
468;216;210;192;land;false;plains;1
469;209;99;239;land;false;plains;1
470;244;214;179;land;false;plains;1
471;185;189;191;land;true;plains;1
472;221;200;247;land;false;plains;1
473;237;107;208;land;false;plains;1
474;239;206;65;land;true;plains;1
475;168;189;237;land;false;plains;1
476;204;195;148;land;false;plains;1
477;217;105;197;land;false;plains;1
478;244;31;241;land;false;plains;1
479;140;224;246;land;false;plains;1
480;235;209;196;land;false;plains;1
481;131;219;207;land;false;plains;1
482;234;164;233;land;false;plains;1
483;176;183;254;land;false;plains;1
484;123;207;206;land;false;plains;1
485;137;239;217;land;false;plains;1
486;94;220;199;land;false;plains;1
487;189;211;183;land;false;plains;1
488;125;250;182;land;false;plains;1
489;248;208;186;land;false;plains;1
490;101;227;254;land;false;plains;1
491;223;94;184;land;false;plains;1
492;209;92;215;land;false;plains;1
493;245;233;227;land;false;plains;1
494;161;178;180;land;false;plains;1
495;217;150;225;land;false;plains;1
496;75;245;212;land;false;plains;1
497;170;153;217;land;true;plains;1
498;247;195;213;land;false;plains;1
499;134;169;251;land;false;plains;1
500;207;233;132;land;false;plains;1
501;201;245;209;land;false;plains;1
502;236;162;119;land;false;plains;1
503;227;228;150;land;false;plains;1
504;150;172;208;land;true;plains;1
505;216;112;251;land;false;plains;1
506;166;115;238;land;false;plains;1
507;210;189;117;land;false;plains;1
508;254;91;158;land;false;plains;1
509;198;135;203;land;false;plains;1
510;82;252;198;land;false;plains;1
511;140;207;182;land;true;plains;1
512;120;253;183;land;false;plains;1
513;233;168;190;land;false;plains;1
514;238;133;139;land;false;plains;1
515;151;150;223;land;false;plains;1
516;243;185;186;land;false;plains;1
517;127;254;240;land;false;plains;1
518;253;122;180;land;true;plains;1
519;90;214;205;land;false;plains;1
520;141;182;206;land;false;plains;1
521;181;187;253;land;true;plains;1
522;107;165;231;land;false;plains;1
523;199;195;243;land;false;plains;1
524;132;230;230;land;false;plains;1
525;149;209;192;land;false;plains;1
526;246;195;181;land;false;plains;1
527;227;200;134;land;false;plains;1
528;242;240;21;land;false;plains;1
529;238;250;39;land;true;plains;1
530;214;193;237;land;false;plains;1
531;220;237;140;land;false;plains;1
532;162;220;151;land;false;plains;1
533;210;219;239;land;false;plains;1
534;169;211;242;land;false;plains;1
535;235;151;201;land;false;plains;1
536;174;180;149;land;false;plains;1
537;166;185;151;land;true;plains;1
538;180;193;134;land;false;plains;1
539;116;216;218;land;false;plains;1
540;218;232;109;land;false;plains;1
541;194;213;238;land;false;plains;1
542;108;230;177;land;false;plains;1
543;187;185;251;land;false;plains;1
544;244;180;201;land;false;plains;1
545;240;222;177;land;false;plains;1
546;151;253;248;land;false;plains;1
547;226;145;224;land;false;plains;1
548;232;221;252;land;false;plains;1
549;250;6;245;land;false;plains;1
550;57;239;233;land;false;plains;1
551;232;145;128;land;false;plains;1
552;147;251;211;land;false;plains;1
553;231;198;169;land;false;plains;1
554;207;185;216;land;true;urban;1
555;242;246;100;land;false;plains;1
556;236;72;227;land;false;plains;1
557;98;249;177;land;false;plains;1
558;187;116;212;land;false;plains;1
559;222;137;226;land;true;plains;1
560;196;167;203;land;false;plains;1
561;210;239;202;land;false;plains;1
562;137;235;230;land;false;plains;1
563;201;105;200;land;false;plains;1
564;193;197;210;land;false;plains;1
565;251;231;183;land;false;plains;1
566;251;236;110;land;false;plains;1
567;252;114;209;land;false;plains;1
568;93;247;220;land;false;plains;1
569;201;90;211;land;false;plains;1
570;204;172;249;land;false;plains;1
571;217;115;211;land;false;plains;1
572;254;210;84;land;false;plains;1
573;126;229;146;land;false;plains;1
574;166;175;214;land;false;plains;1
575;197;242;164;land;false;plains;1
576;164;216;162;land;false;plains;1
577;229;182;183;land;false;plains;1
578;173;194;166;land;false;plains;1
579;246;202;86;land;false;plains;1
580;48;218;235;land;false;plains;1
581;203;83;230;land;false;plains;1
582;120;203;213;land;false;plains;1
583;95;230;239;land;false;plains;1
584;215;217;172;land;false;plains;1
585;94;227;216;land;false;plains;1
586;168;227;119;land;false;plains;1
587;219;197;110;land;false;plains;1
588;164;204;188;land;false;plains;1
589;206;249;127;land;false;plains;1
590;194;254;87;land;true;plains;1
591;244;198;139;land;false;plains;1
592;85;203;230;land;false;plains;1
593;250;241;152;land;false;plains;1
594;242;193;103;land;false;plains;1
595;231;99;216;land;false;urban;1
596;163;248;243;land;false;plains;1
597;246;222;84;land;false;plains;1
598;245;117;205;land;false;plains;1
599;113;197;219;land;false;plains;1
600;219;90;230;land;false;plains;1
601;215;136;214;land;true;plains;1
602;243;241;220;land;false;plains;1
603;185;126;209;land;false;plains;1
604;189;231;93;land;false;plains;1
605;153;220;251;land;false;plains;1
606;112;247;171;land;false;plains;1
607;217;211;191;land;false;plains;1
608;173;230;193;land;false;plains;1
609;155;246;200;land;false;plains;1
610;178;254;190;land;false;plains;1
611;187;233;184;land;false;plains;1
612;237;241;251;land;false;plains;1
613;219;145;208;land;false;plains;1
614;250;248;165;land;false;plains;1
615;247;190;137;land;false;plains;1
616;222;128;194;land;false;plains;1
617;234;61;209;land;false;plains;1
618;165;205;173;land;false;plains;1
619;186;242;90;land;false;plains;1
620;220;116;171;land;false;plains;1
621;114;240;189;land;false;plains;1
622;240;237;200;land;false;plains;1
623;250;209;223;land;false;plains;1
624;200;253;203;land;true;plains;1
625;179;192;203;land;false;plains;1
626;185;163;168;land;false;plains;1
627;237;119;157;land;false;plains;1
628;103;211;227;land;true;plains;1
629;225;235;237;land;false;plains;1
630;86;226;237;land;false;plains;1
631;189;176;227;land;false;plains;1
632;235;150;150;land;false;plains;1
633;133;179;203;land;false;plains;1
634;107;236;246;land;false;plains;1
635;244;119;183;land;false;plains;1
636;221;152;138;land;false;plains;1
637;192;208;122;land;false;plains;1
638;216;202;118;land;false;plains;1
639;132;140;252;land;true;plains;1
640;209;241;178;land;false;plains;1
641;227;86;243;land;true;plains;1
642;199;236;160;land;false;plains;1
643;205;98;229;land;false;plains;1
644;231;160;142;land;true;plains;1
645;245;76;220;land;true;plains;1
646;205;122;210;land;true;plains;1
647;231;112;224;land;false;plains;1
648;223;158;181;land;false;plains;1
649;220;80;202;land;false;plains;1
650;54;249;244;land;false;plains;1
651;129;228;222;land;true;plains;1
652;242;253;74;land;false;plains;1
653;245;189;172;land;false;plains;1
654;192;152;254;land;false;plains;1
655;156;202;147;land;false;plains;1
656;224;125;236;land;false;plains;1
657;149;130;230;land;false;plains;1
658;177;135;198;land;false;plains;1
659;249;240;95;land;true;plains;1
660;238;252;94;land;false;plains;1
661;142;234;231;land;false;plains;1
662;101;227;192;land;false;plains;1
663;238;233;30;land;false;plains;1
664;160;253;172;land;false;plains;1
665;136;252;211;land;false;plains;1
666;182;186;153;land;false;plains;1
667;219;203;90;land;false;plains;1
668;219;112;220;land;false;plains;1
669;131;185;198;land;false;plains;1
670;169;214;127;land;false;plains;1
671;234;181;216;land;false;plains;1
672;249;158;111;land;false;plains;1
673;242;216;139;land;true;plains;1
674;253;206;108;land;true;plains;1
675;246;155;242;land;false;plains;1
676;253;34;243;land;false;plains;1
677;236;205;248;land;false;plains;1
678;228;237;221;land;false;plains;1
679;192;129;253;land;false;plains;1
680;225;120;198;land;false;plains;1
681;177;247;104;land;false;plains;1
682;124;162;234;land;false;plains;1
683;222;78;213;land;false;plains;1
684;163;246;186;land;false;plains;1
685;217;86;218;land;false;plains;1
686;88;248;240;land;false;plains;1
687;215;237;90;land;false;plains;1
688;126;237;156;land;false;plains;1
689;248;240;228;land;true;plains;1
690;226;145;162;land;false;plains;1
691;241;132;210;land;false;plains;1
692;139;195;171;land;false;plains;1
693;210;169;198;land;true;plains;1
694;79;231;221;land;false;plains;1
695;132;220;181;land;true;plains;1
696;179;228;237;land;false;plains;1
697;90;242;216;land;false;plains;1
698;206;182;188;land;false;plains;1
699;150;221;193;land;false;plains;1
700;155;193;183;land;false;plains;1
701;189;134;209;land;false;plains;1
702;242;119;198;land;false;plains;1
703;147;208;240;land;false;plains;1
704;213;198;121;land;false;plains;1
705;251;196;210;land;false;plains;1
706;207;224;86;land;false;plains;1
707;156;201;223;land;false;plains;1
708;152;244;159;land;true;plains;1
709;141;120;254;land;false;plains;1
710;230;234;176;land;false;plains;1
711;167;208;189;land;false;plains;1
712;201;221;169;land;false;plains;1
713;197;227;243;land;false;plains;1
714;208;130;221;land;false;plains;1
715;188;120;236;land;false;plains;1
716;223;220;187;land;false;plains;1
717;154;244;216;land;false;plains;1
718;119;240;180;land;false;plains;1
719;175;222;134;land;false;plains;1
720;251;137;204;land;false;plains;1
721;83;208;253;land;false;plains;1
722;231;161;172;land;false;plains;1
723;241;139;237;land;false;plains;1
724;178;182;184;land;false;plains;1
725;64;206;232;land;false;plains;1
726;199;248;227;land;false;plains;1
727;175;215;113;land;false;plains;1
728;228;238;104;land;false;plains;1
729;119;247;254;land;false;plains;1
730;239;137;214;land;false;plains;1
731;232;200;236;land;false;plains;1
732;56;239;224;land;false;urban;1
733;196;80;249;land;false;plains;1
734;123;204;251;land;false;plains;1
735;140;183;227;land;false;plains;1
736;180;204;226;land;false;plains;1
737;243;224;48;land;true;plains;1
738;180;169;185;land;false;plains;1
739;244;186;130;land;false;plains;1
740;207;196;205;land;false;plains;1
741;172;115;219;land;false;plains;1
742;241;232;227;land;false;plains;1
743;246;121;177;land;true;plains;1
744;204;151;185;land;false;plains;1
745;142;181;237;land;false;plains;1
746;151;216;241;land;false;plains;1
747;29;227;249;land;true;plains;1
748;202;177;210;land;false;plains;1
749;182;179;186;land;false;plains;1
750;157;194;204;land;false;plains;1
751;211;139;229;land;false;plains;1
752;171;143;216;land;false;plains;1
753;219;227;118;land;true;plains;1
754;253;102;206;land;false;plains;1
755;118;213;176;land;false;plains;1
756;253;106;212;land;false;plains;1
757;199;223;228;land;false;plains;1
758;179;211;116;land;true;plains;1
759;240;178;87;land;false;plains;1
760;199;229;156;land;false;plains;1
761;167;206;160;land;false;plains;1
762;163;249;245;land;false;plains;1
763;244;197;160;land;false;plains;1
764;214;245;195;land;false;plains;1
765;240;124;172;land;false;plains;1
766;180;199;147;land;false;plains;1
767;235;154;149;land;false;plains;1
768;246;226;86;land;false;plains;1
769;154;198;253;land;false;plains;1
770;91;199;221;land;false;plains;1
771;59;244;238;land;false;plains;1
772;237;219;173;land;false;plains;1
773;99;250;239;land;false;plains;1
774;254;100;160;land;false;plains;1
775;252;250;110;land;false;plains;1
776;221;188;145;land;false;plains;1
777;246;133;144;land;false;plains;1
778;150;202;253;land;false;plains;1
779;254;59;231;land;false;plains;1
780;189;106;212;land;false;plains;1
781;231;241;181;land;true;plains;1
782;161;228;153;land;false;plains;1
783;206;214;245;land;false;plains;1
784;207;154;192;land;false;plains;1
785;231;170;231;land;false;plains;1
786;177;113;244;land;false;plains;1
787;197;198;163;land;false;plains;1
788;152;240;191;land;false;plains;1
789;94;240;191;land;false;plains;1
790;236;230;78;land;false;plains;1
791;100;240;212;land;false;plains;1
792;190;170;216;land;false;plains;1
793;218;179;150;land;false;plains;1
794;83;241;186;land;false;plains;1
795;249;144;124;land;false;plains;1
796;67;240;216;land;false;plains;1
797;126;245;147;land;true;urban;1
798;204;213;152;land;false;plains;1
799;199;246;249;land;false;plains;1
800;222;162;127;land;false;plains;1
801;217;178;140;land;false;plains;1
802;156;173;198;land;false;plains;1
803;234;215;249;land;false;plains;1
804;26;246;236;land;false;plains;1
805;117;185;239;land;false;plains;1
806;240;152;139;land;false;plains;1
807;248;86;167;land;false;plains;1
808;188;216;191;land;false;plains;1
809;158;204;195;land;true;plains;1
810;200;239;243;land;true;plains;1
811;172;208;241;land;false;plains;1
812;108;240;223;land;false;plains;1
813;183;182;189;land;true;plains;1
814;249;180;104;land;false;plains;1
815;216;172;192;land;false;plains;1
816;139;180;183;land;false;plains;1
817;132;143;245;land;false;plains;1
818;229;172;105;land;false;plains;1
819;206;135;166;land;true;plains;1
820;244;200;242;land;false;plains;1
821;218;94;227;land;false;plains;1
822;129;171;238;land;false;plains;1
